"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
"25009260301",4348,72132,0.114738805970149,0.0716242661448141,"Low",0.25
"25009260302",2796,96643,0.00879396984924623,0.0388988629563136,"Moderate",0.5
"25009260401",3772,69318,0.0240722166499498,0.0897374701670644,"Low",0.25
"25009260402",6491,1e+05,0.0276367738296672,0.0221941992433796,"Moderate",0.5
"25009260500",3819,83587,0.0411877394636015,0.0895032802249297,"Low",0.25
"25009260600",3413,49625,0.174418604651163,0.113888888888889,"Very Low",0
"25009260700",4790,56167,0.124270225187656,0.128796194657885,"Low",0.25
"25009260800",5103,41422,0.202790697674419,0.092094861660079,"Very Low",0
"25009260900",5342,62870,0.133711507293355,0.0619674670797831,"Very Low",0
"25009261000",3917,64005,0.0517799352750809,0.0839248434237996,"Low",0.25
"25009261101",4665,98942,0.0234438156831043,0.0342749529190207,"Low",0.25
"25009261102",4571,66563,0.0923441199684294,0.0493006993006993,"Low",0.25
"25009262100",6695,77481,0.0447236180904523,0.086783042394015,"High",0.75
"25009263100",4484,138947,0.0404494382022472,0.0308769040757513,"Moderate",0.5
"25009264100",6681,96512,0.0147783251231527,0.0370658372213582,"Moderate",0.5
"25009265101",3801,100227,0,0.0621809744779582,"High",0.75
"25009265102",4713,114539,0.0212298682284041,0.0319883678662305,"High",0.75
"25009266100",4062,93839,0.0197132616487455,0.0387661525635682,"Moderate",0.5
"25009266200",5441,73462,0.050407709414381,0.0458855919241358,"Moderate",0.5
"25009266300",3901,68768,0.0176899063475546,0.0832196452933151,"Low",0.25
"25009266400",3678,72561,0.0149094781682641,0.0486537553141238,"Moderate",0.5
"25009267101",3735,66597,0.102189781021898,0.0677628300946687,"Very Low",0
"25009267102",5147,64338,0.0334928229665072,0.0705679862306368,"Low",0.25
"25009268100",2700,131667,0,0.0192678227360308,"High",0.75
"25009268200",6354,88519,0.0625798212005109,0.0687374173137763,"Moderate",0.5
"25009268300",4091,65227,0.0557986870897155,0.0631258162821071,"Moderate",0.5
"25009268400",4692,90185,0.0493827160493827,0.0792188651436993,"Moderate",0.5
"25009269100",6905,92454,0.0332813312532501,0.0345088161209068,"Moderate",0.5
"25009270100",6145,85496,0.0189125295508274,0.0509572901325479,"High",0.75
"25009990100",0,NA,NA,NA,"Low",0.25
"25011040100",4583,53160,0.0693548387096774,0.0728370221327968,"Low",0.25
"25011040200",4507,66950,0.0408326661329063,0.0383650053782718,"Moderate",0.5
"25011040300",3006,63963,0.0138539042821159,0.0725146198830409,"Moderate",0.5
"25011040400",3426,55489,0.0822368421052632,0.054874800213106,"Low",0.25
"25011040501",4246,36902,0.126042632066728,0.113438937148697,"Very Low",0
"25011040502",3463,37308,0.0315789473684211,0.104712041884817,"Low",0.25
"25011040600",4786,80690,0.0338733431516937,0.0542857142857143,"Very High",1
"25011040701",4029,40526,0.1953125,0.115031416143064,"Low",0.25
"25011040702",4296,60313,0.0848056537102474,0.0617011899515205,"Low",0.25
"25011040800",5029,59583,0.039232781168265,0.0337349397590361,"Very High",1
"25011040900",5054,80000,0.0228346456692913,0.0328205128205128,"Very High",1
