"geoid","AFFH.pov_idx","AFFH.lbr_idx","AFFH.haz_idx","AFFH.tcost_idx","AFFH.trans_idx","HUD.School.Index","ACS.total.housing.units","ACS.vacant.housing.units","ACS.rental.vacancy.rate","ACS.rented.units","ACS.rented.less.500","ACS.rented.500.999","ACS.rented.1000.1499","ACS.rented.1500.1999","ACS.rented.2000.2499","ACS.rented.2500.2999","ACS.rented.3000.more","ACS.multi.family.units","ACS.3.bedrooms","ACS.4.bedrooms","ACS.5.bedrooms","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM","Region"
25017322300,61,73,78,82,84,37,2575,103,"11.2",800,200,175,300,95,30,0,0,958,945,298,80,"Low",0.25,"REGION 8"
25017322400,67,61,78,88,89,36,1892,112,"7.3",516,29,139,230,111,7,0,0,758,740,358,55,"Low",0.25,"REGION 8"
25017323100,95,96,83,70,63,81,2591,53,"0",187,30,0,47,82,14,14,0,197,997,943,83,"Very High",1,"REGION 8"
25017324101,86,94,47,76,64,71,1963,235,"27.9",142,49,54,6,33,0,0,0,213,806,588,21,"High",0.75,"REGION 8"
25017324102,95,94,NA,78,74,71,1728,10,"0",351,91,62,65,124,9,0,0,240,547,541,15,"High",0.75,"REGION 8"
25017325100,49,56,80,83,81,59,3594,229,"8.2",1201,169,563,355,80,23,11,0,1503,1331,330,83,"Very Low",0,"REGION 7"
25017326101,88,98,47,66,51,80,1577,71,"0",274,27,68,106,44,29,0,0,271,557,538,149,"Very High",1,"REGION 7"
25017326102,87,92,47,70,55,80,2666,180,"15",273,35,86,140,0,12,0,0,278,904,976,164,"Very High",1,"REGION 2"
25017327101,93,83,86,67,53,38,1321,9,"0",61,0,0,61,0,0,0,0,19,551,428,56,"Moderate",0.5,"REGION 2"
25017327102,74,60,81,75,70,38,1656,154,"6.5",522,0,95,344,70,13,0,0,483,710,205,40,"Low",0.25,"REGION 7"
25017327103,75,86,84,76,69,38,1474,41,"10.1",341,100,75,139,11,16,0,0,295,558,469,44,"High",0.75,"REGION 7"
25017328100,98,88,81,62,50,89,1208,32,"0",28,0,11,6,0,5,0,6,11,524,446,116,"High",0.75,"REGION 2"
25017330100,95,91,76,73,69,53,2930,104,"0",111,31,8,0,27,45,0,0,97,1065,1228,162,"High",0.75,"REGION 6"
25017330200,71,80,73,72,71,60,2761,226,"0",537,0,145,144,194,54,0,0,751,907,573,105,"Moderate",0.5,"REGION 6"
25017331101,95,91,71,77,65,72,1145,10,"0",272,0,28,36,126,51,31,0,236,484,258,44,"High",0.75,"REGION 6"
25017331102,96,75,59,77,72,72,2520,122,"8.9",429,31,17,150,140,64,0,27,352,1270,486,36,"Low",0.25,"REGION 6"
25017331200,80,77,73,75,74,66,1833,39,"6.4",250,20,32,67,92,39,0,0,191,941,380,119,"Moderate",0.5,"REGION 6"
25017331300,98,88,75,77,68,66,2325,0,"0",91,29,0,15,28,19,0,0,62,1459,558,89,"Low",0.25,"REGION 6"
25017332100,98,93,75,67,77,52,2045,71,"0",50,0,0,0,0,35,15,0,11,1105,609,219,"High",0.75,"REGION 6"
25017332200,76,78,62,89,85,44,3648,323,"5.3",1447,136,115,399,380,360,57,0,1719,1092,557,134,"Moderate",0.5,"REGION 6"
25017332300,88,89,72,85,84,49,2590,76,"8.8",552,0,18,462,45,27,0,0,600,967,717,104,"High",0.75,"REGION 6"
25017332400,79,85,67,88,59,53,1575,29,"0",646,0,0,21,304,193,98,30,651,446,293,105,"High",0.75,"REGION 6"
25017333100,93,85,72,88,86,64,3061,161,"0",827,13,26,521,180,87,0,0,935,1293,415,113,"Very High",1,"REGION 6"
25017333200,71,64,72,90,90,53,2121,133,"5.4",613,62,187,206,93,23,0,42,837,792,286,84,"High",0.75,"REGION 6"
25017333300,89,67,61,91,91,71,1827,188,"1.2",730,36,166,353,101,66,8,0,1131,517,297,23,"Low",0.25,"REGION 6"
25017333400,64,65,64,85,84,75,2467,92,"4.3",843,93,172,353,184,41,0,0,858,946,414,89,"Moderate",0.5,"REGION 6"
25017333501,71,87,57,83,81,74,1907,18,"0",444,42,50,248,94,0,0,10,487,843,371,61,"High",0.75,"REGION 6"
25017333502,66,65,60,90,89,69,1402,82,"3.5",664,151,134,269,87,23,0,0,761,308,203,64,"Moderate",0.5,"REGION 6"
25017333600,68,77,58,91,89,78,2829,194,"4.9",1594,134,107,573,714,66,0,0,1638,728,157,226,"Moderate",0.5,"REGION 6"
25017334100,92,97,57,86,85,81,2654,114,"5.1",767,0,17,264,305,116,29,36,734,981,586,182,"High",0.75,"REGION 6"
25017334200,97,96,61,88,88,78,1644,157,"12.2",387,65,78,180,58,6,0,0,579,635,308,108,"High",0.75,"REGION 6"
25017334300,98,94,70,76,75,73,2565,73,"0",210,42,58,85,16,9,0,0,108,1302,819,98,"High",0.75,"REGION 6"
25017334400,97,89,68,83,80,73,2790,141,"12.6",625,62,149,292,98,0,24,0,1010,1184,368,37,"Very High",1,"REGION 6"
25017335100,86,87,58,91,91,73,2547,111,"0",761,27,157,335,214,28,0,0,1132,830,520,74,"High",0.75,"REGION 6"
25017335200,88,87,56,86,87,73,2365,83,"8.3",371,57,144,122,39,9,0,0,840,803,428,232,"High",0.75,"REGION 6"
25017335301,57,82,NA,86,88,84,1800,112,"0",639,182,86,235,99,37,0,0,960,613,176,40,"Moderate",0.5,"REGION 6"
25017335302,95,87,NA,83,78,72,1917,61,"6.5",480,0,131,282,46,21,0,0,591,778,277,125,"High",0.75,"REGION 6"
25017335400,97,74,66,81,84,88,1848,105,"0",227,0,24,103,91,0,9,0,274,886,422,47,"High",0.75,"REGION 6"
25017336100,84,93,60,90,90,70,2517,182,"5.4",721,263,196,211,19,32,0,0,1206,598,495,185,"Very High",1,"REGION 6"
25017336200,98,95,61,89,91,70,2292,84,"0",241,9,66,56,97,13,0,0,389,917,765,171,"Very High",1,"REGION 6"
25017336300,91,92,62,90,90,73,2581,54,"7",401,33,43,235,90,0,0,0,613,1402,348,150,"Very High",1,"REGION 6"
25017336401,82,78,58,92,89,73,2226,137,"2.4",1243,25,169,649,181,140,79,0,1501,390,107,115,"Very High",1,"REGION 6"
25017336402,73,91,54,93,93,64,2206,16,"0",968,149,420,221,144,17,17,0,1249,767,268,85,"High",0.75,"REGION 6"
25017337101,63,80,63,88,89,65,1280,0,"0",368,136,143,35,54,0,0,0,398,539,215,66,"High",0.75,"REGION 6"
25017337102,98,86,66,84,82,86,2029,78,"8.1",293,23,65,136,34,22,13,0,636,931,331,62,"High",0.75,"REGION 6"
25017337201,79,92,59,90,89,58,1541,91,"6.7",670,0,101,535,17,17,0,0,914,332,191,32,"High",0.75,"REGION 6"
25017337202,98,81,60,86,84,58,2130,87,"0",628,144,94,134,256,0,0,0,744,926,244,42,"High",0.75,"REGION 6"
25017337300,75,76,63,89,87,65,2426,95,"3.5",1061,16,157,428,376,84,0,0,1335,881,256,67,"High",0.75,"REGION 6"
25017338100,99,95,64,80,87,95,1004,36,"0",96,0,0,16,61,10,9,0,125,447,254,141,"Very High",1,"REGION 6"
25017338200,82,82,59,89,90,87,1606,81,"5.2",336,25,40,118,124,16,7,6,817,600,188,6,"High",0.75,"REGION 6"
25017338300,99,96,65,87,85,85,1230,66,"8",323,0,32,119,82,37,28,25,366,183,320,279,"Very High",1,"REGION 6"
25017338400,83,95,70,75,80,86,2047,85,"0",57,0,6,0,12,11,22,6,68,820,705,369,"Very High",1,"REGION 6"
25017338500,87,98,63,88,90,95,2031,64,"0",260,32,55,43,103,8,7,12,377,628,654,346,"Very High",1,"REGION 6"
25017339100,63,77,58,94,93,39,2888,138,"0",1059,363,291,204,201,0,0,0,1393,878,346,121,"High",0.75,"REGION 6"
25017339200,88,88,59,86,92,49,2157,93,"0",314,0,94,42,137,41,0,0,590,1100,398,125,"High",0.75,"REGION 6"
25017339300,85,89,52,92,93,49,1255,111,"10",439,127,30,81,123,48,0,30,667,341,266,71,"High",0.75,"REGION 6"
25017339400,49,86,49,95,95,34,1521,85,"0",731,112,63,179,245,110,10,12,1165,548,107,75,"Low",0.25,"REGION 6"
25017339500,89,76,41,92,92,34,1612,102,"8",732,23,126,267,122,112,82,0,939,567,246,65,"High",0.75,"REGION 6"
25017339600,76,83,33,95,95,27,2251,95,"0",1219,0,109,362,488,244,16,0,1468,673,301,60,"Moderate",0.5,"REGION 6"
25017339700,55,72,32,93,93,27,1634,34,"3.5",913,55,233,212,314,75,24,0,1092,430,136,147,"Low",0.25,"REGION 6"
25017339801,75,88,NA,95,94,26,2353,0,"0",1560,13,101,244,457,474,217,54,1910,254,97,43,"Moderate",0.5,"REGION 6"
25017339802,56,74,NA,92,92,27,1913,134,"2.6",854,161,70,226,242,150,0,5,1279,406,144,60,"Low",0.25,"REGION 6"
25017339900,66,69,39,92,94,27,2101,191,"0",1005,36,120,503,145,201,0,0,1094,589,296,89,"Moderate",0.5,"REGION 6"
25017340000,76,64,28,94,95,27,1095,57,"0",472,45,81,192,147,7,0,0,711,226,110,78,"Low",0.25,"REGION 6"
25017340100,90,75,51,87,90,30,2427,38,"12.6",162,33,0,96,13,20,0,0,281,1180,398,47,"Moderate",0.5,"REGION 6"
25017341101,49,75,NA,89,92,31,1381,85,"16.8",357,35,98,116,71,37,0,0,526,428,211,174,"Moderate",0.5,"REGION 6"
25017341102,64,68,46,96,95,24,2265,165,"4.2",1319,226,234,602,66,116,75,0,1769,403,216,65,"Low",0.25,"REGION 6"
25017341200,37,34,31,95,94,32,2649,176,"0",1441,108,215,690,356,72,0,0,1879,460,254,191,"Very Low",0,"REGION 6"
25017341300,42,58,31,97,95,24,2584,130,"1.2",2000,242,200,706,557,202,93,0,2250,297,32,55,"Low",0.25,"REGION 6"
25017341400,67,69,36,95,95,24,2421,154,"0",1361,51,401,642,222,17,14,14,1722,696,98,146,"Low",0.25,"REGION 6"
25017341500,64,38,35,94,95,21,1759,80,"0",917,20,94,488,271,44,0,0,1330,709,97,116,"Very Low",0,"REGION 6"
25017341600,43,46,44,94,94,25,2534,78,"2.4",1178,110,69,662,280,57,0,0,1483,940,197,70,"Moderate",0.5,"REGION 6"
25017341700,57,73,45,91,93,25,2072,56,"6.1",780,321,112,207,115,25,0,0,774,791,336,94,"Low",0.25,"REGION 6"
25017341800,15,22,38,93,94,25,2499,161,"0",1606,492,275,433,360,46,0,0,1780,603,213,122,"Very Low",0,"REGION 6"
25017341901,43,33,45,88,83,25,520,30,"1.9",194,0,17,100,56,21,0,0,225,207,57,39,"Low",0.25,"REGION 6"
25017341902,57,69,NA,93,94,25,3502,157,"2.9",2023,62,218,513,995,158,28,49,2023,927,240,110,"Low",0.25,"REGION 6"
25017342101,32,32,NA,94,95,32,1665,105,"3.9",863,59,178,451,160,15,0,0,1093,591,150,85,"Very Low",0,"REGION 6"
25017342102,36,42,46,95,96,27,1653,98,"2.7",1035,389,120,460,66,0,0,0,1089,534,36,99,"Low",0.25,"REGION 6"
25017342201,52,52,NA,95,96,37,2036,167,"4.5",1039,15,189,428,351,21,35,0,1527,610,270,160,"Low",0.25,"REGION 6"
25017342202,64,52,46,94,95,45,1502,137,"8.4",591,46,127,228,179,11,0,0,898,531,103,106,"Low",0.25,"REGION 6"
25017342300,43,56,30,94,96,36,2662,119,"1.9",1545,58,250,763,424,0,50,0,1971,965,191,62,"Very Low",0,"REGION 6"
25017342400,44,54,23,94,93,36,2652,196,"1.9",1845,110,445,949,298,43,0,0,2271,792,176,12,"Low",0.25,"REGION 6"
25017342500,72,53,24,95,96,32,2723,171,"2.2",1583,14,269,890,395,15,0,0,2121,773,159,150,"Very Low",0,"REGION 6"
25017342600,45,44,30,95,96,32,1741,102,"1.4",1032,31,201,470,300,30,0,0,1450,612,252,45,"Very Low",0,"REGION 6"
25017350103,62,67,NA,94,94,14,520,0,"0",334,0,74,51,107,22,31,49,382,102,69,12,"Moderate",0.5,"REGION 6"
25017350104,20,68,NA,97,95,14,3000,179,"6.1",1913,332,409,582,544,46,0,0,2677,569,255,13,"Low",0.25,"REGION 6"
25017350200,69,77,25,97,96,14,2710,198,"4.1",1224,0,122,545,431,85,18,23,2170,621,342,210,"Moderate",0.5,"REGION 6"
25017350300,80,84,25,96,95,30,1168,64,"7.1",497,0,100,237,117,43,0,0,816,283,60,27,"Low",0.25,"REGION 6"
25017350400,94,97,28,96,96,41,2478,26,"0.8",1577,78,113,330,685,192,63,116,2135,473,319,133,"High",0.75,"REGION 6"
25017350500,81,97,29,95,95,41,757,53,"3.4",418,0,25,97,162,74,53,7,646,180,68,30,"High",0.75,"REGION 6"
25017350600,85,95,18,95,96,41,1024,58,"0",589,0,31,89,203,212,39,15,866,293,141,88,"Moderate",0.5,"REGION 6"
25017350700,30,85,35,97,97,38,3055,86,"3.4",2184,361,509,356,633,190,135,0,2905,575,181,58,"Moderate",0.5,"REGION 6"
25017350800,86,99,32,95,96,41,935,42,"0",391,5,30,91,150,65,13,37,703,200,123,25,"High",0.75,"REGION 6"
25017350900,89,99,26,98,96,43,1620,0,"0",984,0,70,191,338,187,182,16,1347,403,137,71,"Very High",1,"REGION 6"
25017351000,40,94,29,97,96,43,3130,49,"2.3",2010,45,65,472,793,314,207,114,2625,767,279,70,"High",0.75,"REGION 6"
25017351100,64,96,24,97,96,13,2642,100,"2.4",1647,79,124,505,489,253,124,73,2179,703,236,109,"High",0.75,"REGION 6"
25017351203,70,95,NA,97,96,22,1924,22,"1.6",1262,0,89,253,474,287,110,49,1722,586,169,18,"Very High",1,"REGION 6"
25017351204,59,91,45,97,95,22,1841,37,"0",1287,61,44,573,382,148,30,49,1575,408,139,18,"Very High",1,"REGION 6"
25017351300,69,86,23,98,96,13,2048,55,"0",1567,384,221,553,279,45,41,44,1907,369,99,24,"Moderate",0.5,"REGION 6"
25017351403,32,81,NA,98,96,13,1685,98,"0",989,158,97,452,211,24,47,0,1418,425,65,187,"Moderate",0.5,"REGION 6"
25017351404,42,41,NA,98,96,13,1622,50,"0",961,185,138,254,310,74,0,0,1276,505,108,47,"Low",0.25,"REGION 6"
25017351500,63,80,22,97,95,13,1163,24,"0",806,130,118,217,217,124,0,0,1080,191,59,13,"High",0.75,"REGION 6"
25017352101,70,97,NA,98,95,30,1431,330,"7.7",558,48,51,30,10,128,112,179,1426,14,6,0,"High",0.75,"REGION 6"
25017352102,83,92,NA,98,96,30,1388,178,"0",481,0,29,111,170,91,19,61,1251,153,108,9,"Very High",1,"REGION 6"
25017352200,42,58,13,99,97,30,1162,62,"1.9",795,302,133,90,139,105,26,0,1085,107,39,22,"High",0.75,"REGION 6"
25017352300,73,96,14,98,95,30,2192,396,"9.3",1467,118,88,222,313,155,159,412,1916,312,79,12,"Very High",1,"REGION 6"
25017352400,17,62,5,98,93,30,849,92,"3.8",609,171,161,110,67,37,29,34,703,225,19,10,"Very High",1,"REGION 6"
25017352500,52,96,11,98,97,30,1302,123,"8.9",719,88,15,125,228,139,57,67,1109,332,95,28,"Very High",1,"REGION 6"
25017352600,22,73,14,98,96,30,1092,50,"0",713,41,86,287,169,73,57,0,946,191,68,0,"Very High",1,"REGION 6"
25017352700,41,55,13,99,97,30,1069,58,"2.9",753,106,107,244,126,116,46,8,959,247,10,8,"Very High",1,"REGION 6"
25017352800,81,96,14,98,97,30,939,71,"0",527,21,92,96,179,56,50,33,767,285,49,4,"High",0.75,"REGION 6"
25017352900,52,97,10,97,97,27,1434,63,"0",652,0,65,190,237,101,29,30,1215,275,189,118,"Very High",1,"REGION 6"
25017353000,43,91,12,99,97,49,2006,231,"2.9",1289,261,172,122,415,133,132,54,1754,262,107,69,"High",0.75,"REGION 6"
25017353101,38,96,NA,99,95,27,1033,154,"7.3",755,58,61,111,110,171,150,94,957,140,122,19,"Very High",1,"REGION 6"
25017353102,83,80,NA,97,87,48,320,62,"0",258,4,4,7,48,59,90,46,320,73,5,0,"Very High",1,"REGION 6"
25017353200,58,95,23,98,96,48,1706,11,"0",1008,194,74,115,215,178,136,96,1456,490,44,0,"Very High",1,"REGION 6"
25017353300,69,99,26,98,96,66,1796,187,"9",805,40,72,114,280,129,115,55,1571,505,121,64,"Very High",1,"REGION 6"
25017353400,77,92,24,98,96,66,1368,144,"0",707,43,71,167,204,107,100,15,1197,339,75,65,"Very High",1,"REGION 6"
25017353500,24,93,23,98,97,49,1344,114,"7.2",861,60,191,155,301,54,72,28,1229,154,81,0,"High",0.75,"REGION 6"
25017353600,89,94,22,97,96,60,1460,93,"2.8",802,9,58,198,274,188,49,26,1137,262,97,91,"Very High",1,"REGION 6"
25017353700,60,92,19,98,96,49,1814,327,"8.6",1055,31,64,260,458,189,27,26,1614,166,81,71,"Very High",1,"REGION 6"
25017353800,61,97,10,99,98,49,3013,542,"0",1685,68,29,361,474,364,298,91,2835,308,100,112,"Very High",1,"REGION 6"
25017353900,63,88,15,99,97,49,1505,122,"0",1211,59,34,111,640,298,15,54,1411,82,109,22,"Very High",1,"REGION 6"
25017354000,86,95,21,98,96,50,2118,308,"2.4",1067,40,48,168,474,206,117,14,1844,221,143,51,"Very High",1,"REGION 6"
25017354100,88,99,22,97,95,50,1717,301,"6.7",706,0,0,53,429,66,98,60,1366,220,75,95,"Very High",1,"REGION 6"
25017354200,81,99,40,91,90,54,1417,24,"0",371,0,22,51,104,87,85,22,651,316,352,287,"Very High",1,"REGION 6"
25017354300,57,94,46,96,95,53,1705,60,"2.9",909,130,92,185,317,121,57,7,1314,324,133,53,"High",0.75,"REGION 6"
25017354400,87,99,40,94,95,54,826,17,"0",285,0,31,27,108,72,7,40,588,347,75,38,"Very High",1,"REGION 6"
25017354500,85,98,30,94,93,50,1269,75,"1.3",726,68,34,116,256,180,17,55,967,130,129,82,"Very High",1,"REGION 6"
25017354600,49,92,39,91,91,50,2620,132,"0",1467,57,193,395,305,379,85,53,2099,565,256,61,"Moderate",0.5,"REGION 6"
25017354700,87,99,24,95,96,50,1200,57,"4.4",534,11,52,163,103,123,47,35,864,319,165,62,"Very High",1,"REGION 6"
25017354800,96,99,27,96,96,50,978,33,"3.4",418,6,38,89,161,58,22,44,774,208,93,21,"Very High",1,"REGION 6"
25017354900,39,89,44,96,96,50,2853,123,"1.9",2035,466,384,672,204,60,201,48,2437,506,95,12,"Moderate",0.5,"REGION 6"
25017355000,63,94,23,97,95,50,1489,74,"3.2",745,210,50,196,111,147,22,9,1175,295,91,60,"High",0.75,"REGION 6"
25017356100,90,99,49,93,95,86,1437,114,"7.7",677,0,38,154,353,124,0,8,1192,376,102,17,"Very High",1,"REGION 6"
25017356300,93,90,51,94,94,86,2307,87,"0",1114,32,198,482,343,35,24,0,1567,537,219,52,"Very High",1,"REGION 6"
25017356400,89,96,60,91,91,83,2933,152,"0",477,85,10,218,83,65,16,0,711,1257,663,121,"Very High",1,"REGION 6"
25017356500,95,97,64,92,92,81,2845,76,"0",745,210,45,269,172,27,0,22,1188,991,554,98,"Very High",1,"REGION 6"
25017356601,97,98,53,93,92,79,2104,177,"0",697,14,35,464,120,35,18,11,1022,808,189,31,"High",0.75,"REGION 6"
25017356602,83,98,58,91,93,81,1761,40,"0",338,8,20,194,42,74,0,0,739,647,242,110,"Very High",1,"REGION 6"
25017356701,80,96,NA,95,95,86,3100,147,"0",1965,57,49,834,695,232,50,48,2522,458,344,114,"Very High",1,"REGION 6"
25017356702,84,92,NA,93,93,87,3131,182,"0",1042,242,176,219,191,81,72,61,1533,832,600,179,"Very High",1,"REGION 6"
25017357100,93,96,58,90,90,91,1708,31,"0",480,0,0,132,265,52,21,10,464,652,389,126,"Very High",1,"REGION 6"
25017357200,88,97,55,90,91,91,1122,0,"0",256,0,9,14,143,19,34,37,256,466,380,153,"Very High",1,"REGION 6"
25017357300,83,97,49,94,94,91,1343,127,"4.1",504,7,0,74,348,56,19,0,967,492,98,94,"Very High",1,"REGION 6"
25017357400,89,99,51,89,92,90,939,44,"0",296,5,6,55,136,58,18,18,442,287,246,134,"Very High",1,"REGION 6"
25017357500,65,94,51,90,94,90,881,61,"1.4",338,0,6,34,221,46,26,5,544,312,108,54,"Very High",1,"REGION 6"
25017357600,87,94,47,91,94,90,1069,58,"1.5",506,13,12,156,273,52,0,0,880,336,117,27,"Very High",1,"REGION 6"
25017357700,64,94,60,92,94,91,1689,186,"2.9",746,152,25,197,239,107,9,17,1273,481,195,60,"Very High",1,"REGION 6"
25017357800,82,98,63,86,91,91,1358,98,"0",231,28,69,15,73,24,9,13,248,518,345,245,"Very High",1,"REGION 6"
25017358100,97,99,70,79,81,96,1885,50,"0",270,0,31,94,81,43,21,0,246,743,597,184,"Very High",1,"REGION 6"
25017358300,83,91,66,84,81,95,2276,146,"0",694,34,12,157,112,94,160,125,775,506,580,313,"Very High",1,"REGION 6"
25017358400,82,98,69,82,78,97,1901,75,"5.8",388,138,9,59,57,61,8,56,438,708,466,268,"Very High",1,"REGION 6"
25017358500,68,87,72,76,76,97,1824,88,"0",164,38,13,0,39,47,12,15,196,561,544,366,"Very High",1,"REGION 6"
25017358600,89,97,62,82,78,97,2244,127,"7.2",383,178,48,0,81,44,25,7,439,696,710,305,"Very High",1,"REGION 6"
25017358700,93,98,66,78,76,98,1919,32,"0",168,0,19,58,15,11,38,27,178,789,504,327,"Very High",1,"REGION 6"
25017359100,89,94,69,82,76,78,2592,68,"1.7",880,147,113,171,155,166,99,29,981,681,708,194,"Very High",1,"REGION 6"
25017359300,85,94,66,82,81,78,2738,133,"6.3",567,0,15,179,205,75,82,11,497,1027,734,217,"High",0.75,"REGION 6"
25017360100,79,48,71,85,84,63,638,66,"10.4",551,0,7,9,112,196,181,46,90,331,212,6,"High",0.75,"REGION 8"
25017360200,93,98,78,71,66,63,2229,208,"0",306,17,47,55,115,25,26,21,518,595,556,359,"Very High",1,"REGION 8"
25017361100,81,95,81,79,74,92,2589,245,"6.5",491,23,111,71,125,23,45,93,847,545,480,435,"Very High",1,"REGION 8"
25017361200,88,41,76,80,79,97,2242,62,"0",667,21,11,202,173,137,72,51,660,508,777,261,"Very High",1,"REGION 8"
25017361300,84,90,79,72,68,92,2603,251,"0",327,0,70,82,25,50,32,68,398,663,1266,313,"Very High",1,"REGION 8"
25017362100,79,96,81,61,60,87,1827,65,"0",72,0,9,17,0,46,0,0,56,568,868,291,"High",0.75,"REGION 8"
25017363102,87,94,78,83,79,81,2805,160,"0",1138,39,213,519,281,53,33,0,1470,391,513,220,"High",0.75,"REGION 8"
25017363103,94,96,NA,76,74,81,1308,38,"0",168,0,52,78,20,9,9,0,335,262,626,93,"High",0.75,"REGION 8"
25017363104,96,96,46,77,69,81,2375,103,"12.2",361,42,147,46,38,69,0,19,514,793,880,89,"Very High",1,"REGION 8"
25017363201,92,95,82,76,75,85,1225,34,"0",168,87,12,17,22,8,22,0,138,426,544,68,"High",0.75,"REGION 8"
25017363202,94,99,78,77,76,85,1369,27,"0",237,8,84,74,66,0,0,5,268,458,504,48,"Very High",1,"REGION 8"
25017364101,83,86,75,84,82,37,2397,60,"5.7",672,139,287,217,0,29,0,0,719,968,542,69,"Moderate",0.5,"REGION 8"
25017364102,58,88,76,85,82,37,2147,200,"5.8",586,71,11,263,142,86,13,0,466,930,445,29,"High",0.75,"REGION 8"
25017365100,98,94,83,61,70,97,2610,50,"0",85,0,73,0,0,12,0,0,27,563,1329,513,"Very High",1,"REGION 8"
25017365201,96,98,81,75,63,88,1966,44,"0",79,45,6,8,6,7,0,7,60,732,926,172,"Very High",1,"REGION 8"
25017365202,94,98,79,76,66,94,1645,64,"0",191,81,70,9,9,0,0,22,169,508,590,244,"Very High",1,"REGION 8"
25017366100,78,89,66,82,67,86,1975,72,"0",314,134,40,55,11,15,28,31,356,814,511,29,"Very High",1,"REGION 8"
25017366201,96,98,NA,99,0,85,1359,108,"0",64,0,0,10,45,0,0,9,9,412,574,292,"Very High",1,"REGION 8"
25017366202,90,99,47,78,62,86,2050,42,"0",199,117,11,42,10,0,0,19,225,700,636,245,"Very High",1,"REGION 8"
25017367100,89,97,79,75,63,91,1382,92,"12.6",144,11,31,20,28,9,0,45,149,394,547,302,"Very High",1,"REGION 8"
25017367200,97,95,76,78,67,91,2577,86,"5.6",289,90,13,100,32,0,0,54,321,550,975,729,"Very High",1,"REGION 8"
25017368101,80,93,64,92,93,35,2765,222,"6.5",1154,31,0,110,332,465,193,23,1081,1162,246,56,"High",0.75,"REGION 6"
25017368102,98,92,65,83,84,42,1521,96,"0",188,0,8,92,0,59,29,0,160,817,143,53,"High",0.75,"REGION 8"
25017368200,63,88,63,86,82,42,1916,102,"6.7",644,18,42,135,175,107,70,97,802,579,337,41,"High",0.75,"REGION 6"
25017368300,60,84,52,94,93,38,2678,110,"0",1620,264,275,706,221,114,0,40,2006,658,142,47,"Low",0.25,"REGION 6"
25017368400,78,78,60,92,90,38,2662,100,"0",1431,172,118,312,568,213,48,0,1633,625,294,35,"Moderate",0.5,"REGION 6"
25017368500,48,67,34,97,96,38,1751,241,"4.5",1232,167,179,551,105,157,63,10,1512,212,14,35,"Low",0.25,"REGION 6"
25017368600,59,92,50,94,95,38,2599,139,"3.7",1566,95,493,610,310,58,0,0,2126,549,180,75,"Low",0.25,"REGION 6"
25017368700,25,62,49,95,93,38,1136,93,"0.4",852,54,128,379,251,29,0,11,906,206,46,51,"Low",0.25,"REGION 6"
25017368800,69,89,45,94,93,38,2145,140,"3.5",1124,192,323,434,138,27,10,0,1315,599,183,31,"Moderate",0.5,"REGION 6"
25017368901,59,74,59,90,90,46,2304,89,"0",528,79,20,80,308,20,20,1,822,880,280,59,"High",0.75,"REGION 6"
25017368902,65,89,56,93,91,49,1703,148,"4.8",1222,28,171,298,623,87,0,15,1320,199,62,32,"Moderate",0.5,"REGION 6"
25017369000,67,86,71,85,82,29,602,24,"0",55,0,0,25,17,0,13,0,380,100,25,6,"High",0.75,"REGION 6"
25017369100,88,85,52,85,84,58,2105,135,"0",269,0,66,163,30,0,0,10,335,1040,495,55,"Very High",1,"REGION 6"
25017370101,79,88,52,92,93,50,2814,0,"0",1218,253,12,306,467,109,71,0,1220,1089,349,48,"High",0.75,"REGION 6"
25017370102,73,90,37,94,94,50,3528,121,"0",1804,168,82,424,605,322,88,115,2527,761,439,69,"Very High",1,"REGION 6"
25017370201,88,98,NA,91,94,39,1818,163,"5.7",636,7,25,131,290,135,38,10,1217,454,256,128,"High",0.75,"REGION 6"
25017370202,91,95,NA,90,93,42,1837,53,"5.1",580,0,50,162,222,96,50,0,944,725,270,55,"High",0.75,"REGION 6"
25017370300,61,86,44,94,93,29,2870,361,"9.3",1385,123,247,357,560,74,15,9,2312,411,125,113,"High",0.75,"REGION 6"
25017370400,75,98,40,93,93,39,2362,174,"3.9",1107,0,146,393,419,122,14,13,1819,666,344,53,"Very High",1,"REGION 6"
25017373100,68,98,34,93,92,84,2197,143,"0",895,14,52,212,356,130,131,0,1233,541,365,187,"Very High",1,"REGION 6"
25017373200,50,88,31,92,92,76,2036,113,"2.3",956,169,91,308,257,100,17,14,1278,490,273,80,"Very High",1,"REGION 6"
25017373300,70,96,38,90,91,84,1285,161,"0",481,66,19,129,121,97,49,0,662,365,159,149,"Very High",1,"REGION 6"
25017373400,78,99,48,88,91,77,1432,17,"0",553,10,7,101,227,108,89,11,897,397,225,212,"Very High",1,"REGION 6"
25017373500,93,98,58,86,87,86,1966,92,"7.8",271,0,0,24,124,44,46,33,387,543,555,555,"Very High",1,"REGION 6"
25017373600,80,92,60,83,80,95,1045,74,"2.2",233,34,8,55,42,37,47,10,345,236,212,363,"Very High",1,"REGION 6"
25017373700,95,99,57,80,86,86,1401,105,"0",143,0,0,10,72,38,15,8,219,418,433,380,"Very High",1,"REGION 6"
25017373800,86,98,58,89,90,86,2590,202,"10.7",660,106,40,109,188,65,71,81,1276,847,427,320,"Very High",1,"REGION 6"
