"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
25001010100,2962,42228,7.67,8.93,NA,NA
25001010206,3168,48452,1.8,11.6,NA,NA
25001010208,1589,62051,11.39,4.59,NA,NA
25001010304,2107,61138,2.82,7.09,NA,NA
25001010306,2817,55455,4.7,9.41,NA,NA
25001010400,3081,46741,2.8,4.23,NA,NA
25001010500,2766,68508,6.55,2.16,NA,NA
25001010600,3238,66852,6.21,7.43,NA,NA
25001010700,2904,64375,11.81,5.6,NA,NA
25001010800,4860,76768,1.95,7.11,NA,NA
25001010900,5019,65231,3.13,2.48,NA,NA
25001011002,4192,60044,2.24,6.29,NA,NA
25001011100,4525,79766,2.19,4.31,NA,NA
25001011200,3450,68617,5.39,5.43,NA,NA
25001011300,2804,69148,4.19,8.33,NA,NA
25001011400,3148,61108,9.92,6.01,NA,NA
25001011500,3912,49335,5.31,10.03,NA,NA
25001011600,2313,46813,4.17,6.87,NA,NA
25001011700,1890,60903,4.72,7.83,NA,NA
25001011801,2439,55507,2.29,3.94,NA,NA
25001011802,4028,65806,4.11,4.02,NA,NA
25001012001,5767,53739,2.68,7.61,NA,NA
25001012002,2743,44835,7.97,12.72,NA,NA
25001012101,5585,67596,3.37,4.82,NA,NA
25001012102,2986,65651,4.53,9.61,NA,NA
25001012200,5016,87188,6.2,3.77,NA,NA
25001012502,3390,57042,2.95,5.53,NA,NA
25001012601,3832,64000,8.92,9,NA,NA
25001012602,4278,37478,16.32,8.18,NA,NA
25001012700,3995,73646,1.97,3.62,NA,NA
25001012800,4051,64144,3.35,9.28,NA,NA
25001012900,3820,70404,3.51,7.44,NA,NA
25001013002,2987,68289,0.84,8.79,NA,NA
25001013100,5179,79659,3.45,3.7,NA,NA
25001013200,4882,70929,6.25,7,NA,NA
25001013300,3285,68295,3.95,8.02,NA,NA
25001013400,3848,87969,4.25,7.11,NA,NA
25001013500,6702,97689,3.2,7.44,NA,NA
25001013600,6657,93003,3.14,3.39,NA,NA
25001013700,4407,72031,6.05,6.17,NA,NA
25001013800,4951,73729,11.02,6.89,NA,NA
25001013900,5564,72344,7.13,2.41,NA,NA
25001014002,4118,62543,4.46,2.72,NA,NA
25001014100,756,44405,7.87,0,NA,NA
25001014300,4175,86510,1.1,5.5,NA,NA
25001014402,6937,84583,4.77,4.81,NA,NA
25001014500,5328,69236,10.08,8.68,NA,NA
25001014600,4166,64357,4.22,9.13,NA,NA
25001014700,3653,61875,2.97,5.37,NA,NA
25001014800,3517,36066,1.94,4.48,NA,NA
25001014900,3768,79856,3.52,5.74,NA,NA
25001015001,4520,76356,3.05,5.54,NA,NA
25001015002,3727,61412,3.98,9.1,NA,NA
25001015100,3665,75625,6.82,5.67,NA,NA
25001015200,2168,85240,3.36,4.27,NA,NA
25001015300,3068,32786,16.95,7.95,NA,NA
25001990000,0,NA,NA,NA,NA,NA
25003900100,3289,20310,31.15,22.91,NA,NA
25003900200,4227,28692,15.08,10.52,NA,NA
25003900300,2693,43712,11.35,8.58,NA,NA
25003900400,5224,46134,18.73,9.56,NA,NA
25003900500,3421,75929,4.92,5.35,NA,NA
25003900600,3601,21938,41.44,21.08,NA,NA
25003900700,2781,52619,11.4,6.36,NA,NA
25003900800,4777,80388,1.15,6.22,NA,NA
25003900900,5018,62699,10.86,11.8,NA,NA
25003901100,3516,56818,3.08,3.29,NA,NA
25003911100,3019,74519,0,9.01,NA,NA
25003912100,6682,55774,6.96,6.94,NA,NA
25003913100,5015,55777,4.83,5.7,NA,NA
25003914100,5856,61507,3.85,4.82,NA,NA
25003920101,4311,73125,8.71,6.26,NA,NA
25003920102,3281,72407,6.65,6.54,NA,NA
25003921300,4603,27863,10.11,6.51,NA,NA
25003921400,1592,36231,13.49,14.59,NA,NA
25003921500,3190,41959,15.33,9.24,NA,NA
25003922100,2476,41829,15,4.83,NA,NA
25003922200,3720,53304,7.18,10.45,NA,NA
25003922300,2070,52569,3.23,7.06,NA,NA
25003923100,3192,58145,2.03,8.97,NA,NA
25003924100,2110,56554,2.31,4.75,NA,NA
25003925100,6933,56431,4.67,7.92,NA,NA
25003926100,3205,68603,8.76,5.21,NA,NA
25003931100,1652,60404,4.64,6.87,NA,NA
25003931300,1557,55417,6.67,9.52,NA,NA
25003931400,1753,70852,5.73,7.07,NA,NA
25003932200,2247,72981,3.56,6.64,NA,NA
25003932300,1955,60511,4.06,5.75,NA,NA
25003933200,1235,72386,4.24,6.02,NA,NA
25003933300,1435,72321,2.73,5.42,NA,NA
25003933400,2445,69306,3.8,6.77,NA,NA
25003934200,1194,69167,4.9,1.3,NA,NA
25003934300,1776,67156,3.28,4.03,NA,NA
25003935100,2486,79091,2.2,5.83,NA,NA
25003935200,5085,53365,15.23,6.86,NA,NA
25003935300,3941,31563,16.13,16.99,NA,NA
25005600100,4022,80000,4.78,4.97,"Very High",1
25005600202,4922,76068,3.5,11.39,"Moderate",0.5
25005600203,5644,127344,1.55,2.86,"Very High",1
25005600204,3894,112250,4.78,5.17,"Very High",1
25005610100,5455,83006,0,8.7,"Very High",1
25005610202,5511,127679,0.87,5.55,"Very High",1
25005610203,6777,111647,1.43,6.99,"Very High",1
25005610204,5872,103870,3.73,8.93,"Very High",1
25005611101,4531,94939,3.74,6.93,"High",0.75
25005611102,5340,106250,0.97,5.44,"Very High",1
25005611201,2943,87404,5.7,3.19,"High",0.75
25005611202,6595,92893,3.06,4.46,"Moderate",0.5
25005612100,4695,97355,5.49,4.42,"Very High",1
25005612200,9004,83259,4.58,8.49,"Very High",1
25005613100,6806,65625,0.86,6.23,"High",0.75
25005613300,7151,71847,6.86,4.2,"Very High",1
25005613400,3447,75096,6.65,7.66,"Moderate",0.5
25005613600,3930,40833,13.26,8.88,"Moderate",0.5
25005613700,4263,45348,12.74,11.22,"High",0.75
25005613800,4564,34207,15.72,11.4,"Low",0.25
25005613901,2743,39637,18.09,5.17,"Moderate",0.5
25005613902,5235,63491,8.09,8.51,"Low",0.25
25005614000,4606,39653,25.55,9.22,"Moderate",0.5
25005614101,6918,54258,6.23,8.17,"Moderate",0.5
25005614102,6841,90236,3.59,4.86,"High",0.75
25005615100,7320,92818,2.33,6.48,"Moderate",0.5
25005616100,6589,95186,1.94,5.5,"Moderate",0.5
25005617101,5078,99213,2.56,3.68,"High",0.75
25005617102,4033,80953,2.35,5.46,"Low",0.25
25005630101,2664,61250,9.66,4.92,"Very High",1
25005630102,4371,54550,6.04,12.06,"High",0.75
25005630200,8034,112759,4.38,4.92,"Very High",1
25005630300,9003,93160,2.99,6.47,"Very High",1
25005630400,4873,83125,0,4.09,"Very High",1
25005631100,8089,61273,5.11,6.96,"High",0.75
25005631200,7443,90182,5.66,8.58,"Very High",1
25005631300,5132,83209,0.85,5.1,"Very High",1
25005631400,2882,35393,30.99,15.11,"Moderate",0.5
25005631500,2826,64742,14.56,12.74,"Moderate",0.5
25005631600,4052,58831,14.4,9.19,"Low",0.25
25005631700,6476,87022,4.12,4.94,"Very High",1
25005631800,7221,67413,9.91,5.26,"High",0.75
25005632100,6997,85074,4.16,7.88,"Very High",1
25005632200,7656,77435,6.4,5.01,"Very High",1
25005633100,5598,83897,4.33,4.95,"Very High",1
25005633200,6316,92259,1.56,2.78,"Moderate",0.5
25005640100,4865,41995,13.91,15.75,"Low",0.25
25005640200,5927,27917,23.96,19.35,"Very Low",0
25005640300,3975,29833,20.09,12.29,"Very Low",0
25005640400,2667,37000,13.23,14.2,"Low",0.25
25005640500,5256,41470,15.49,17.28,"Low",0.25
25005640600,4452,36750,13.19,7.88,"Very Low",0
25005640700,2924,44940,14.42,13.27,"Very Low",0
25005640800,3962,40636,9.25,6.23,"Very Low",0
25005640901,5420,26617,24.87,14.24,"Very Low",0
25005641000,2219,19255,30.9,13.51,"Very Low",0
25005641101,1647,16660,21.07,15.76,"Very Low",0
25005641200,3228,29938,31.42,8.09,"Very Low",0
25005641300,5322,24375,45.31,19.07,"Very Low",0
25005641400,2429,26601,21.29,21.56,"Very Low",0
25005641500,2165,38625,9.7,5.23,"Very Low",0
25005641600,1986,40645,17.18,7.27,"Low",0.25
25005641700,5232,50256,12.36,13.79,"High",0.75
25005641800,2234,51373,16.35,9.83,"High",0.75
25005641900,2158,31431,18.71,17.62,"Low",0.25
25005642000,3048,23359,29.62,18.23,"Very Low",0
25005642100,4047,47105,20.64,5.98,"Moderate",0.5
25005642200,3953,41042,20.77,10.78,"Moderate",0.5
25005642300,2130,91221,3.07,6.29,"High",0.75
25005642400,3144,51202,8.13,7.66,"Moderate",0.5
25005642500,4512,67059,4.98,4.61,"High",0.75
25005644101,6429,76414,4.33,7.88,"Very High",1
25005644102,5216,78650,4.13,6.81,"Very High",1
25005644200,6634,58502,4.96,13.66,"Very Low",0
25005645101,4674,70728,4.7,9.63,"Very Low",0
25005645102,5841,72632,3.59,3.13,"Moderate",0.5
25005645103,5734,86042,1.57,2.97,"Moderate",0.5
25005646101,7529,67841,1.98,5.71,"High",0.75
25005646103,5488,86591,3.87,6.42,"High",0.75
25005646104,2736,100100,5.89,6.6,"Low",0.25
25005650101,5708,69626,3.4,6.82,"Very Low",0
25005650102,4986,50370,15.77,6.88,"Very Low",0
25005650201,3060,57568,1.65,9.4,"Moderate",0.5
25005650202,2242,53139,8.38,9.92,"Low",0.25
25005650300,3323,48225,12.75,3.73,"Low",0.25
25005650400,3454,38108,14.37,13.35,"Very Low",0
25005650500,3158,43947,17.91,12.1,"Low",0.25
25005650600,2766,23929,25.97,8.31,"Very Low",0
25005650700,2267,32383,30.16,11.74,"Very Low",0
25005650800,3768,27366,38.08,7.03,"Very Low",0
25005650900,2949,27532,37.95,15.92,"Very Low",0
25005651001,2983,35469,5.22,7.81,"High",0.75
25005651002,3706,61088,14.72,8.94,"Moderate",0.5
25005651100,4369,30789,30.74,13.03,"Very Low",0
25005651200,2110,33875,42.89,15.53,"Very Low",0
25005651300,1991,22500,30.07,21.15,"Very Low",0
25005651400,3289,33832,24.83,9.83,"Very Low",0
25005651500,3056,42255,10.66,12.59,"Very Low",0
25005651600,3991,51733,11.8,13.05,"Low",0.25
25005651700,2372,24920,31.81,1.74,"Low",0.25
25005651800,1916,13337,54.58,7.06,"Very Low",0
25005651900,1753,22593,22.25,21.5,"Very Low",0
25005652000,2630,34405,21.81,8.1,"Very Low",0
25005652100,2785,48722,10.81,9.21,"Low",0.25
25005652200,2953,70410,1.91,6.94,"High",0.75
25005652300,2914,40788,29.67,9.67,"Moderate",0.5
25005652400,2669,34643,17.77,23.14,"Low",0.25
25005652500,2663,28305,38.55,10.74,"Very Low",0
25005652600,2768,30000,31.11,13.36,"Very Low",0
25005652700,3353,21571,27.5,11.02,"Very Low",0
25005652800,3036,58675,7.12,7.88,"Low",0.25
25005653101,6446,65777,10.69,12.33,"Very High",1
25005653102,5895,85257,0.66,9.41,"Low",0.25
25005653203,4952,60099,6.32,3.53,"Very High",1
25005653204,3131,68676,4.27,4.05,"High",0.75
25005653301,5182,56250,3.61,7.78,"Very High",1
25005653304,3217,94583,1.15,9.62,"High",0.75
25005654100,6858,80365,1.44,7.89,"High",0.75
25005654200,3556,58698,4.6,5.41,"Low",0.25
25005655100,4283,76521,2.3,4.31,"Very High",1
25005655200,4752,47589,14,2.52,"Moderate",0.5
25005655300,3332,44107,4.54,5.61,"Very High",1
25005655400,3711,67300,6.92,8.42,"Moderate",0.5
25005985500,5732,82222,8.62,6.87,"Low",0.25
25005985600,5288,113456,1.71,5.52,"Very High",1
25005990000,0,NA,NA,NA,NA,NA
25007200100,4072,46816,3.37,6.96,NA,NA
25007200200,4647,57773,10.91,1.43,NA,NA
25007200300,4247,70556,5.61,5.14,NA,NA
25007200400,4171,78854,3.65,3.88,NA,NA
25007990000,0,NA,NA,NA,NA,NA
25009201100,3471,72625,2.21,2.44,"High",0.75
25009202101,2044,108851,2.11,5.34,"High",0.75
25009202102,6264,74205,7.84,4.01,"High",0.75
25009202200,5942,133214,1.56,4.56,"Very High",1
25009203100,6859,130404,3.42,4.35,"Very High",1
25009203200,4806,101902,2.43,4.31,"High",0.75
25009203301,4100,76625,4.39,8.23,"High",0.75
25009203302,4598,89266,3.42,2.81,"High",0.75
25009204101,4974,57525,14.64,7.04,"Very Low",0
25009204102,5055,66953,5.81,4.26,"Low",0.25
25009204200,5141,40469,27.27,8.23,"Very Low",0
25009204300,3985,37451,24.38,7.15,"Very Low",0
25009204400,3546,65497,3.79,3.79,"Low",0.25
25009204500,3177,76769,0.9,2.31,"Low",0.25
25009204600,5045,80757,10.21,8.01,"Low",0.25
25009204701,6267,59904,15.56,12.15,"Low",0.25
25009204702,5614,63384,10.64,4.55,"Low",0.25
25009205100,4893,84694,2.34,3.26,"Low",0.25
25009205200,5999,69853,2.16,5.74,"Very Low",0
25009205300,4206,88300,2.8,4.49,"Low",0.25
25009205400,4703,106014,0,5.01,"Low",0.25
25009205500,4948,51307,21.2,12.33,"Very Low",0
25009205600,4087,42237,25.07,8.7,"Very Low",0
25009205700,4888,88015,10.88,2.29,"Very Low",0
25009205800,3632,58299,18.89,9.23,"Very Low",0
25009205900,4387,71563,18.73,10.32,"Very Low",0
25009206000,3453,40755,18.81,8.78,"Very Low",0
25009206100,4110,27929,34.76,7.23,"Very Low",0
25009206200,5280,36199,27.89,13.43,"Very Low",0
25009206300,4186,60169,13.27,7.39,"Very Low",0
25009206400,5457,55188,12.88,11.11,"Very Low",0
25009206500,3146,36031,23.43,10.1,"Very Low",0
25009206600,4097,38197,19.22,8.26,"Very Low",0
25009206700,4472,34185,32.19,9.44,"Very Low",0
25009206800,3637,20778,33.19,6.62,"Very Low",0
25009206900,3819,26733,14.12,10.24,"Very Low",0
25009207000,2359,22460,42.75,4.88,"Very Low",0
25009207100,3502,44514,12.16,9.52,"Very Low",0
25009207200,2813,32654,19.75,6.43,"Very Low",0
25009208101,4944,76821,3.01,4.25,"Low",0.25
25009208102,3570,72647,12.09,8.8,"Low",0.25
25009208200,5601,76223,7.78,3.14,"Low",0.25
25009208300,7502,74975,9.11,15.05,"Moderate",0.5
25009208400,6156,101488,1.95,5.76,"High",0.75
25009209100,6676,103346,1.6,6.2,"Very High",1
25009209200,5813,143750,0.61,7.52,"High",0.75
25009210100,6519,99023,1.89,4.1,"Moderate",0.5
25009210200,5296,100147,4.6,1.26,"High",0.75
25009210300,8772,53101,3.44,5.01,"Moderate",0.5
25009210400,7067,69143,4.51,9.02,"Moderate",0.5
25009210500,6295,80040,3.71,5.29,"Moderate",0.5
25009210600,5026,58977,6.67,10.61,"Moderate",0.5
25009210700,4253,47662,11.61,6.04,"Low",0.25
25009210800,4826,36860,17.97,1.76,"Low",0.25
25009210900,4181,64828,5.08,5.92,"Low",0.25
25009211100,4152,75156,4.98,4.09,"Moderate",0.5
25009211200,5868,62958,2.04,2.98,"Moderate",0.5
25009211300,7139,87923,3.33,8.71,"Moderate",0.5
25009211401,4240,76616,7.16,9.05,"High",0.75
25009211402,6159,98264,0,4.08,"High",0.75
25009212100,9514,106326,3.72,5.6,"Moderate",0.5
25009213100,8198,153578,2.05,6.01,"High",0.75
25009214100,6434,128283,0,4.39,"Very High",1
25009215101,5014,136279,8,5.18,"Very High",1
25009215102,3122,85952,5.07,3.03,"Very High",1
25009216100,5135,99375,1.6,3.94,"Very High",1
25009217100,7588,93079,0.56,7.19,"Moderate",0.5
25009217201,4256,68191,3.44,5.94,"Moderate",0.5
25009217202,3415,88693,0.87,4.7,"Moderate",0.5
25009217300,4782,53484,12.17,9.9,"Moderate",0.5
25009217400,5902,58944,6.74,3.29,"Low",0.25
25009217500,6490,78867,5.74,3.2,"Moderate",0.5
25009217600,8534,93875,2.23,6.46,"High",0.75
25009218100,5321,92604,5.47,8.51,"Very High",1
25009220101,4172,67798,2.35,5.09,"Moderate",0.5
25009220102,2995,69813,2.38,5.17,"High",0.75
25009221100,4568,82209,2.76,6.63,"Low",0.25
25009221300,4466,89435,2.19,3.64,"Moderate",0.5
25009221400,3373,50222,2.94,4.64,"Low",0.25
25009221500,2881,36845,7.6,9.22,"Low",0.25
25009221600,2761,50058,11.83,8.05,"Very Low",0
25009221700,2465,49575,9.87,5.42,"Low",0.25
25009221800,1827,73095,5.89,5.55,"Low",0.25
25009221901,3386,90156,3.38,8.59,"Low",0.25
25009221902,3819,80990,4.38,7.75,"Low",0.25
25009222100,3632,103750,4.18,4.07,"Moderate",0.5
25009223100,4503,70250,6.41,7.61,"High",0.75
25009223200,3653,57326,11.4,6.52,"High",0.75
25009223300,5526,101103,0.25,4.82,"High",0.75
25009250100,2930,20800,23.08,10.61,"Very Low",0
25009250200,5484,40902,22.81,16.82,"Very Low",0
25009250300,2205,38063,34.91,17.36,"Very Low",0
25009250400,3915,22865,45.61,9.94,"Very Low",0
25009250500,4092,40764,21.5,15.56,"Very Low",0
25009250600,5578,48173,23.16,15.62,"Very Low",0
25009250700,5106,36325,21.65,16.99,"Very Low",0
25009250800,7376,47314,20.78,11.87,"Very Low",0
25009250900,2211,21774,35.8,22.14,"Very Low",0
25009251000,1658,35750,15.76,12.89,"Very Low",0
25009251100,2819,16332,41.02,12.03,"Very Low",0
25009251200,1544,17423,30.82,10.23,"Very Low",0
25009251300,3306,29259,27.18,15.57,"Very Low",0
25009251400,5150,38015,20.43,13.76,"Very Low",0
25009251500,5876,33639,27.66,14.33,"Very Low",0
25009251600,6536,39281,25.05,13.37,"Very Low",0
25009251700,5734,47527,14.76,12.59,"Very Low",0
25009251800,7817,53387,15.36,9.74,"Very Low",0
25009252101,3810,69257,5.72,7.75,"Very Low",0
25009252102,4075,107426,6.41,6.38,"Low",0.25
25009252201,3229,71875,8.3,8.28,"Low",0.25
25009252202,3166,96466,1.02,9.18,"Low",0.25
25009252300,6975,49563,11.86,7.94,"Low",0.25
25009252400,4531,44359,26.28,9.99,"Very Low",0
25009252501,3958,69107,6.42,9.19,"Low",0.25
25009252502,4608,70202,4.61,6.94,"Moderate",0.5
25009252601,7350,77807,5.68,7.05,"Low",0.25
25009252602,4423,110039,2.63,5.84,"Moderate",0.5
25009252603,2918,81463,1.39,4.57,"Moderate",0.5
25009253100,5189,75804,6.25,10.3,"High",0.75
25009253201,2969,71729,5.42,4.7,"High",0.75
25009253202,6905,86394,4,8.04,"High",0.75
25009253203,4504,145607,0,2.42,"Very High",1
25009253204,5825,150887,2.7,2.72,"High",0.75
25009253205,4313,154844,1.78,3.59,"Moderate",0.5
25009254100,6257,102384,2.11,5.6,"Low",0.25
25009254200,5355,92279,6.51,2.83,"Very High",1
25009254301,4211,159917,0,2.95,"High",0.75
25009254302,4549,161875,0.78,3.72,"Very High",1
25009254401,3426,133750,3.98,5.74,"High",0.75
25009254402,7204,154922,1.57,4.59,"Very Low",0
25009254403,3961,154191,4.39,6.39,"High",0.75
25009260100,5899,36508,17.16,13.84,"Very Low",0
25009260200,3414,38979,35.1,6.22,"Very Low",0
25009260301,4348,72132,11.47,7.16,"Low",0.25
25009260302,2796,96643,0.88,3.89,"Moderate",0.5
25009260401,3772,69318,2.41,8.97,"Low",0.25
25009260402,6491,1e+05,2.76,2.22,"Moderate",0.5
25009260500,3819,83587,4.12,8.95,"Low",0.25
25009260600,3413,49625,17.44,11.39,"Very Low",0
25009260700,4790,56167,12.43,12.88,"Low",0.25
25009260800,5103,41422,20.28,9.21,"Very Low",0
25009260900,5342,62870,13.37,6.2,"Very Low",0
25009261000,3917,64005,5.18,8.39,"Low",0.25
25009261101,4665,98942,2.34,3.43,"Low",0.25
25009261102,4571,66563,9.23,4.93,"Low",0.25
25009262100,6695,77481,4.47,8.68,"High",0.75
25009263100,4484,138947,4.04,3.09,"Moderate",0.5
25009264100,6681,96512,1.48,3.71,"Moderate",0.5
25009265101,3801,100227,0,6.22,"High",0.75
25009265102,4713,114539,2.12,3.2,"High",0.75
25009266100,4062,93839,1.97,3.88,"Moderate",0.5
25009266200,5441,73462,5.04,4.59,"Moderate",0.5
25009266300,3901,68768,1.77,8.32,"Low",0.25
25009266400,3678,72561,1.49,4.87,"Moderate",0.5
25009267101,3735,66597,10.22,6.78,"Very Low",0
25009267102,5147,64338,3.35,7.06,"Low",0.25
25009268100,2700,131667,0,1.93,"High",0.75
25009268200,6354,88519,6.26,6.87,"Moderate",0.5
25009268300,4091,65227,5.58,6.31,"Moderate",0.5
25009268400,4692,90185,4.94,7.92,"Moderate",0.5
25009269100,6905,92454,3.33,3.45,"Moderate",0.5
25009270100,6145,85496,1.89,5.1,"High",0.75
25009990100,0,NA,NA,NA,"Low",0.25
25011040100,4583,53160,6.94,7.28,"Low",0.25
25011040200,4507,66950,4.08,3.84,"Moderate",0.5
25011040300,3006,63963,1.39,7.25,"Moderate",0.5
25011040400,3426,55489,8.22,5.49,"Low",0.25
25011040501,4246,36902,12.6,11.34,"Very Low",0
25011040502,3463,37308,3.16,10.47,"Low",0.25
25011040600,4786,80690,3.39,5.43,"Very High",1
25011040701,4029,40526,19.53,11.5,"Low",0.25
25011040702,4296,60313,8.48,6.17,"Low",0.25
25011040800,5029,59583,3.92,3.37,"Very High",1
25011040900,5054,80000,2.28,3.28,"Very High",1
25011041000,3341,67172,13.63,2.31,"Moderate",0.5
25011041100,3697,65658,2.45,2.73,"High",0.75
25011041200,3105,55417,3.56,3.36,"Low",0.25
25011041300,4479,34622,2.66,7.23,"Moderate",0.5
25011041400,2855,33967,26.54,15.32,"Moderate",0.5
25011041501,3392,80347,1.5,3.75,"Very High",1
25011041502,3622,52829,6.64,7.08,"Moderate",0.5
25013800101,3902,45505,21.97,10.62,"Very Low",0
25013800102,4881,31406,30.77,14.81,"Very Low",0
25013800201,6919,39107,24.88,12.99,"Very Low",0
25013800202,1226,35592,23.08,6.19,"Very Low",0
25013800300,4258,41080,15.34,9.59,"Low",0.25
25013800400,6008,35604,26.36,10.62,"Low",0.25
25013800500,3381,40159,23.54,14.78,"Moderate",0.5
25013800600,2951,16107,61.07,29.1,"Very Low",0
25013800700,4198,17352,39.7,21.36,"Very Low",0
25013800800,2225,13469,53.28,30.97,"Low",0.25
25013800900,4003,16215,39.8,21.65,"Low",0.25
25013801101,1963,12628,65.96,22.43,"Moderate",0.5
25013801102,1216,31958,18.29,12.87,"Very Low",0
25013801200,2317,12907,63.84,14.59,"Low",0.25
25013801300,5161,29010,35.53,12.39,"Very Low",0
25013801401,3623,23021,41.29,15,"Very Low",0
25013801402,1974,55445,12.79,9.29,"Very Low",0
25013801501,5598,50765,2.94,13.67,"Very Low",0
25013801502,3157,32446,15.64,12.59,"Very Low",0
25013801503,4094,38087,20.8,9.06,"Very Low",0
25013801601,4584,45951,10.48,9.14,"High",0.75
25013801602,4587,50953,15.58,10.56,"Low",0.25
25013801603,4138,53125,8.09,8.11,"Moderate",0.5
25013801604,3843,71172,4.1,8.47,"High",0.75
25013801605,4681,50018,25.43,9.44,"High",0.75
25013801700,7728,31712,26.09,11.49,"Very Low",0
25013801800,4011,26507,44.38,23.3,"Very Low",0
